ID	Tissue	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
TCGA-08-0373	Solid Tissue Normal	-0.00736521	-0.00709025	0.000245044	-0.00297813	0.00233487	-0.00178409	-0.0140138	-6.08427e-05	-8.57452e-05	0.00285828	-0.00377645	-0.0258585	0.00198149	-0.0303082	-0.00291799	0.0016179	0.00287124	-0.00325393	0.00411316	0.00455298
TCGA-08-0375	Solid Tissue Normal	3.98053e-05	-0.00736637	-0.175664	0.0235626	-0.00843405	0.0701739	0.00286892	-0.00277555	-0.0239355	0.00013855	0.00177658	0.00195011	0.000359706	0.00773026	-0.0043139	-0.000988693	-0.00327596	-0.000148388	-0.00348793	0.0085786
TCGA-08-0380	Solid Tissue Normal	0.00131736	-0.00377112	-0.177388	0.0314048	-0.011459	0.0661677	0.0163514	-0.000175785	-0.0150191	0.00255357	0.00531704	0.00325819	0.00648343	-0.00913615	-0.00253951	0.00184526	-0.000285994	4.19369e-05	0.00590134	0.00727481
TCGA-08-0385	Solid Tissue Normal	0.0018943	-2.96558e-05	-0.180514	0.0470583	-0.0170735	0.0687756	-0.0121173	-0.00321436	-0.013128	-0.000460728	0.00172587	0.00728062	0.00228157	-0.00194273	-0.0016932	0.00108015	0.000675761	-0.00149074	0.0031012	0.00290219
TCGA-08-0386	Solid Tissue Normal	-0.0076879	-0.0076938	0.00108423	-0.00308334	0.00266003	0.000763349	0.000704338	-0.00124033	-0.00297376	-5.40225e-05	-0.001054	-0.00301696	0.000878867	0.00340544	-0.00287658	0.00216896	-0.000434654	-0.000178747	0.00114621	-0.000149084
TCGA-08-0389	Solid Tissue Normal	0.00269807	0.00491595	-0.17532	0.0573876	-0.0190321	0.0675803	-0.0132434	-0.001268	-0.0190514	0.00228116	-0.000647093	0.00113481	-0.00468868	0.00050086	0.00390918	0.00411867	0.00150941	-0.00557159	-0.00556617	0.00639664
TCGA-08-0390	Solid Tissue Normal	-0.000497511	-0.00762629	-0.177723	0.0199535	-0.00919245	0.0708872	-0.0187862	-0.00199117	-0.0187286	-0.00093829	-0.00128703	0.00831826	-0.00305428	0.0131328	0.00439031	-0.00185555	-0.000883109	0.000881205	-5.2864e-05	-0.00101148
TCGA-08-0392	Solid Tissue Normal	-0.0060293	-0.00802831	-0.00639256	-0.00464148	0.00446315	-0.0164279	-0.00736956	0.00255328	0.0373577	0.000264639	-0.0137796	-0.0733903	-0.0576851	0.010185	-0.00231927	-0.00105663	0.00227915	0.00590604	0.000969918	0.000528601
TCGA-09-1664	Solid Tissue Normal	-0.00743099	-0.00808795	0.000931169	-0.00187889	0.00358791	0.000502697	-0.00396932	0.000651472	-0.00265143	-0.0034524	-0.00129831	-0.00135906	0.000612235	0.00609476	0.0033311	-9.16227e-05	0.000145845	0.00126398	-0.000975771	-0.00307235
TCGA-09-1665	Solid Tissue Normal	-0.00763088	-0.00828743	0.00030532	-0.00366031	0.0028667	0.00114513	-0.00443349	-0.000230981	-0.00256854	0.00113808	0.00167036	0.00565717	0.00202178	0.00937889	0.00192953	0.00163513	0.00164627	0.00202106	-0.000281771	-0.00426111
TCGA-09-2043	Solid Tissue Normal	-0.00685759	-0.00744432	0.001361	-8.09795e-05	0.00234962	0.00123148	0.0335458	0.000810557	-0.0028699	0.00332745	0.00306403	-0.00128704	-0.00170701	0.00189806	-0.000814674	-0.00114438	-0.00251398	-0.000554332	0.00100394	8.72427e-05
TCGA-09-2045	Solid Tissue Normal	-0.00240828	0.0348723	-0.00158279	-0.00700831	0.0169678	0.00268201	0.000792581	-0.000494697	-0.00170477	-0.0375889	-0.000285814	0.000517167	0.00407781	-0.00121508	0.00378749	0.00318315	-0.000822712	-0.000605063	-0.00183342	0.00152344
TCGA-09-2054	Solid Tissue Normal	0.02173	-0.00395618	0.00310714	-0.000910823	0.00150827	0.00426214	0.0016801	-0.00209783	-0.00906726	-0.000530233	0.00824654	-0.000984681	-0.00294078	-0.000249947	0.0050153	0.0105211	0.00397225	0.00715183	0.000688363	-0.000910879
TCGA-09-2056	Solid Tissue Normal	-0.00359085	0.00617236	0.0012105	-0.0141984	-0.0372527	0.00115489	0.00793755	0.00107563	-0.00150329	-0.00313874	6.26518e-05	-3.25873e-05	-3.3035e-06	0.00234762	-0.00333404	-0.00207177	0.00154348	0.00155904	0.00541261	5.80349e-06
TCGA-2F-A9KO	Solid Tissue Normal	-0.00758955	-0.00838466	0.00107018	-0.00146039	0.00391349	0.00124281	0.00258242	-0.000875148	-0.00424237	0.00143767	-0.000971678	-0.00661912	0.00873701	-0.0192519	0.00027722	-0.00333728	0.00188397	-0.000163793	0.00169633	-0.00406139
TCGA-2F-A9KQ	Solid Tissue Normal	-0.00700777	-0.00805418	-0.00121615	-0.00253407	0.00357157	-0.00687238	-0.00824617	0.00202458	0.00929819	-0.00119159	-0.00731225	-0.0317921	-0.0267001	0.0091775	0.0029872	0.00301139	0.000858229	0.000203704	-0.00397301	0.00537916
TCGA-2G-AAFG	New Primary	-0.00772163	-0.00815389	0.0012783	-0.00192118	0.00322458	0.000870125	-0.00667512	0.00117437	-0.00479082	-0.00260656	0.000307714	-0.000302538	0.00207357	0.00868159	0.00377372	0.00146584	0.00195844	-0.00346743	0.0030144	-0.00191676
TCGA-2G-AAGI	New Primary	-0.00751008	-0.00796338	0.00122476	-0.00215965	0.00477214	0.000602485	-0.00572618	-0.00043179	-0.00413542	-0.000576423	-0.00118054	0.000851309	0.00208654	0.00751303	0.000402833	-0.000564952	-0.00215206	-0.00078479	0.00227453	-0.000918255
TCGA-2G-AAGY	New Primary	-0.00660785	-0.00391926	-0.00131325	-0.00444524	0.00171096	-0.00511661	-0.00853348	0.000647787	-0.00214523	-0.00530355	0.00101901	0.000230226	0.00830188	0.0112566	-0.000614609	-0.00277899	4.25275e-06	-0.00352878	-0.000816564	0.00513273
TCGA-2G-AAHP	New Primary	-0.00804558	-0.00842074	0.000895187	-0.00433868	0.00407226	0.00110098	-0.010255	-0.000467638	-0.00164829	0.00229266	-0.000464466	0.000376943	0.00544676	0.00530863	0.00165032	-0.00170978	0.00591896	0.00179455	0.000841666	0.00151663
TCGA-2G-AAKG	New Primary	-0.00655228	-0.00695393	0.0010761	0.00218107	0.00303161	0.000633805	0.0327876	0.00113127	-0.000866636	-0.0019935	0.00479169	-0.0043926	0.00172315	-0.012206	-0.00046596	0.00106172	-0.00306064	-0.00106408	-0.000189937	0.00550159
TCGA-2G-AAKO	New Primary	0.000438008	-0.00856687	-0.0279046	-0.009121	0.00429094	-0.0795895	-0.00572442	0.00403832	0.0271283	-0.00462788	-0.0177136	-0.0613794	-0.0450186	0.0238867	0.00439922	0.0112007	-0.00275223	-0.00521298	-0.00525774	0.0336125
